partnerCode,year,hs_code,value,ctry_total_value,ctry_hs_share,cmdCode_clean,hs_desc,cluster_name
792,2018,3006,26464.72,6599910.746,0.004009860287283346,3006,Pharmaceutical goods,Postal-friendly core goods
792,2018,3303,4781.0,6599910.746,0.0007244037357471258,3303,Perfumes and toilet waters,Apparel growth / volatile
792,2018,3304,377521.272,6599910.746,0.05720096627500665,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2018,3305,53924.92,6599910.746,0.008170552917353042,3305,Hair preparations,Postal-friendly core goods
792,2018,3306,4241.02,6599910.746,0.0006425874778034461,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2018,3307,124262.24,6599910.746,0.018827866736729957,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2018,3923,662591.45,6599910.746,0.10039400160094225,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2018,3924,43984.47,6599910.746,0.006664403761317168,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2018,3926,1168652.3,6599910.746,0.17707092489217127,3926,Other articles of plastics,Postal-friendly core goods
792,2018,4901,50734.3,6599910.746,0.007687119106989208,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2018,4902,1678.0,6599910.746,0.0002542458624939714,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2018,4903,130.0,6599910.746,1.9697236069258804e-05,4903,"Children's picture, drawing or colouring books",Apparel growth / volatile
792,2018,4911,12877.97,6599910.746,0.0019512339629448679,4911,Other printed matter,High-value expansion goods
792,2018,6102,14.0,6599910.746,2.121240807458641e-06,6102,"Women's or girls' overcoats, knitted or crocheted",Low-growth / niche goods
792,2018,6103,77.5,6599910.746,1.1742583041288904e-05,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2018,6104,0.4,6599910.746,6.060688021310402e-08,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2018,6109,665.07,6599910.746,0.00010076954455832273,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2018,6110,241.5,6599910.746,3.659140392866155e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2018,6116,54626.27,6599910.746,0.008276819505946694,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2018,6117,3.0,6599910.746,4.5455160159828016e-07,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2018,6201,10037.5,6599910.746,0.001520853900347579,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2018,6203,126.5,6599910.746,1.9166925867394145e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
792,2018,6204,70.6,6599910.746,1.0697114357612858e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2018,6205,19.8,6599910.746,3.000040570548649e-06,6205,Men's or boys' shirts,Low-growth / niche goods
792,2018,6206,45.15,6599910.746,6.841001604054116e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2018,6210,1877.15,6599910.746,0.00028442051298007055,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
792,2018,6211,761.0,6599910.746,0.00011530458960543039,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2018,6214,0.5,6599910.746,7.575860026638002e-08,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2018,6216,0.2,6599910.746,3.030344010655201e-08,6216,"Gloves, mittens and mitts",Apparel growth / volatile
792,2018,6217,13.994,6599910.746,2.120331704255444e-06,6217,Other made up clothing accessories,High-value expansion goods
792,2018,8517,73483.38,6599910.746,0.01113399602328501,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2018,8523,3709.96,6599910.746,0.0005621227532885184,8523,Storage media and recording media,High-value expansion goods
792,2018,8525,12093.09,6599910.746,0.0018323111425907152,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2018,8526,2099.37,6599910.746,0.00031809066528246045,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2018,8527,80457.76,6599910.746,0.01219073455633668,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2018,8528,442908.05,6599910.746,0.06710818782942371,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2018,8536,802959.44,6599910.746,0.1216621664901527,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2018,8543,70530.81,6599910.746,0.010686630882507998,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2018,8544,1885395.06,6599910.746,0.28566978138949517,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2019,1901,13593.56,6438252.598,0.0021113741334446473,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2019,1902,46588.38,6438252.598,0.00723618393203031,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2019,1905,37511.96,6438252.598,0.005826419424993179,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2019,2101,73204.8,6438252.598,0.011370290134739445,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2019,2103,14583.91,6438252.598,0.0022651969269628213,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2019,2104,1709.14,6438252.598,0.0002654664404641304,2104,"Soups, broths and preparations therefor",High-value expansion goods
792,2019,2106,607367.93,6438252.598,0.09433738747508522,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2019,3004,22319.33,6438252.598,0.0034666751048154512,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2019,3005,42962.84,6438252.598,0.006673059086458663,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2019,3006,49600.97,6438252.598,0.007704104373818481,3006,Pharmaceutical goods,Postal-friendly core goods
792,2019,3303,18.046,6438252.598,2.802934449264365e-06,3303,Perfumes and toilet waters,Apparel growth / volatile
792,2019,3304,459616.323,6438252.598,0.07138836446752286,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2019,3305,28710.398,6438252.598,0.004459346315321442,3305,Hair preparations,Postal-friendly core goods
792,2019,3306,10453.82,6438252.598,0.0016237045441875656,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2019,3307,153124.708,6438252.598,0.023783581906613477,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2019,3923,535013.64,6438252.598,0.08309919995468933,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2019,3924,72460.208,6438252.598,0.011254638878646866,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2019,3926,1034376.95,6438252.598,0.160661131922864,3926,Other articles of plastics,Postal-friendly core goods
792,2019,4901,31163.47,6438252.598,0.004840361499590855,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2019,4902,695.0,6438252.598,0.00010794854495393627,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2019,4903,1474.0,6438252.598,0.00022894410829079432,4903,"Children's picture, drawing or colouring books",Apparel growth / volatile
792,2019,4911,11838.03,6438252.598,0.001838702321756901,4911,Other printed matter,High-value expansion goods
792,2019,6101,0.3,6438252.598,4.659649422472069e-08,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
792,2019,6102,10.8,6438252.598,1.677473792089945e-06,6102,"Women's or girls' overcoats, knitted or crocheted",Low-growth / niche goods
792,2019,6103,55.9,6438252.598,8.682480090539622e-06,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2019,6104,3.11,6438252.598,4.830503234629378e-07,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2019,6105,4.0,6438252.598,6.212865896629426e-07,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
792,2019,6109,384.73,6438252.598,5.975689741025598e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2019,6110,213.9,6438252.598,3.322330038222585e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2019,6112,4.0,6438252.598,6.212865896629426e-07,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
792,2019,6114,252.0,6438252.598,3.914105514876538e-05,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
792,2019,6116,43134.2,6438252.598,0.006699675003959823,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2019,6117,8.14,6438252.598,1.2643182099640882e-06,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2019,6201,11155.5,6438252.598,0.001732690637746239,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2019,6202,24.1,6438252.598,3.743251702719229e-06,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
792,2019,6203,170.5,6438252.598,2.6482340884382928e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
792,2019,6204,308.56,6438252.598,4.792604752659939e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2019,6205,215.2,6438252.598,3.3425218523866306e-05,6205,Men's or boys' shirts,Low-growth / niche goods
792,2019,6206,149.43,6438252.598,2.3209713773333378e-05,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2019,6210,13.0,6438252.598,2.0191814164045633e-06,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
792,2019,6211,518.14,6438252.598,8.047835839198926e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2019,6214,5.0,6438252.598,7.766082370786782e-07,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2019,6217,519.698,6438252.598,8.072034951866298e-05,6217,Other made up clothing accessories,High-value expansion goods
792,2019,8517,60782.02,6438252.598,0.009440763479656191,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2019,8523,5542.56,6438252.598,0.0008608795501005598,8523,Storage media and recording media,High-value expansion goods
792,2019,8525,15548.37,6438252.598,0.0024149984430294016,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2019,8526,22920.17,6438252.598,0.0035599985634487213,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2019,8527,27903.63,6438252.598,0.004334037780479144,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2019,8528,329132.35,6438252.598,0.0511213788198125,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2019,8536,920391.28,6438252.598,0.14295668987667762,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2019,8543,71390.33,6438252.598,0.011088463665153014,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2019,8544,1679104.267,6438252.598,0.26080124093323126,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2020,1901,15695.575,5966457.332,0.002630635589367188,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2020,1902,26642.88,5966457.332,0.004465443816568636,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2020,1904,0.11,5966457.332,1.843640101304926e-08,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
792,2020,1905,41470.4,5966457.332,0.006950590223377801,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2020,2101,213372.35,5966457.332,0.03576198372451547,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2020,2103,23382.88,5966457.332,0.003919055932000085,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2020,2104,577.0,5966457.332,9.670730349572204e-05,2104,"Soups, broths and preparations therefor",High-value expansion goods
792,2020,2106,452029.08,5966457.332,0.07576172171308841,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2020,3004,18030.67,5966457.332,0.003022006024126881,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2020,3005,70078.72,5966457.332,0.011745448949101778,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2020,3006,28195.746,5966457.332,0.004725709819255269,3006,Pharmaceutical goods,Postal-friendly core goods
792,2020,3303,14920.312,5966457.332,0.0025006986842891913,3303,Perfumes and toilet waters,Apparel growth / volatile
792,2020,3304,592797.599,5966457.332,0.09935503867942519,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2020,3305,26695.012,5966457.332,0.004474181329819656,3305,Hair preparations,Postal-friendly core goods
792,2020,3306,4536.313,5966457.332,0.0007603025962609867,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2020,3307,165913.472,5966457.332,0.027807702756902912,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2020,3923,390240.514,5966457.332,0.06540573279674967,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2020,3924,105294.4,5966457.332,0.017647725298440126,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2020,3926,965455.353,5966457.332,0.16181383680093667,3926,Other articles of plastics,Postal-friendly core goods
792,2020,4901,31542.392,5966457.332,0.0052866198892981536,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2020,4902,710.0,5966457.332,0.00011899858835695432,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2020,4903,1.7,5966457.332,2.8492619747439766e-07,4903,"Children's picture, drawing or colouring books",Apparel growth / volatile
792,2020,4909,0.1,5966457.332,1.676036455731751e-08,4909,Printed postcards and greeting cards,High-value expansion goods
792,2020,4911,10900.063,5966457.332,0.0018268902957772797,4911,Other printed matter,High-value expansion goods
792,2020,6103,4.9,5966457.332,8.21257863308558e-07,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2020,6104,52.4,5966457.332,8.782431028034375e-06,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2020,6105,1.0,5966457.332,1.676036455731751e-07,6105,"Men's or boys' shirts, knitted or crocheted",Apparel growth / volatile
792,2020,6106,6.0,5966457.332,1.0056218734390506e-06,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
792,2020,6109,428.223,5966457.332,7.177173591828176e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2020,6110,100.959,5966457.332,1.6921096453422187e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2020,6112,1.7,5966457.332,2.8492619747439766e-07,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
792,2020,6115,2.7,5966457.332,4.525298430475728e-07,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
792,2020,6116,51130.8,5966457.332,0.008569708481072903,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2020,6117,3.7,5966457.332,6.201334886207479e-07,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2020,6201,9010.0,5966457.332,0.0015101088466143078,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2020,6202,50.3,5966457.332,8.430463372330707e-06,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
792,2020,6203,490.71,5966457.332,8.224478491921275e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
792,2020,6204,163.6,5966457.332,2.7419956415771446e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2020,6205,144.207,5966457.332,2.4169618917170862e-05,6205,Men's or boys' shirts,Low-growth / niche goods
792,2020,6206,55.506,5966457.332,9.303007951184657e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2020,6208,1.7,5966457.332,2.8492619747439766e-07,6208,"Women's or girls' singlets, slips and similar articles",Apparel growth / volatile
792,2020,6209,2.9,5966457.332,4.860505721622078e-07,6209,Babies' garments and clothing accessories,Premium anomaly goods
792,2020,6210,11296.28,5966457.332,0.0018932977094153465,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
792,2020,6211,4.4,5966457.332,7.374560405219705e-07,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2020,6214,2.0,5966457.332,3.352072911463502e-07,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2020,6216,600.0,5966457.332,0.00010056218734390506,6216,"Gloves, mittens and mitts",Apparel growth / volatile
792,2020,6217,495.703,5966457.332,8.308162992155962e-05,6217,Other made up clothing accessories,High-value expansion goods
792,2020,8517,17080.868,5966457.332,0.002862815746354188,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2020,8523,7539.228,5966457.332,0.0012636020976073577,8523,Storage media and recording media,High-value expansion goods
792,2020,8525,22252.762,5966457.332,0.003729644035272219,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2020,8526,49100.017,5966457.332,0.008229341846904872,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2020,8527,6711.48,5966457.332,0.001124868515191453,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2020,8528,60713.993,5966457.332,0.010175886564104234,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2020,8536,890642.535,5966457.332,0.1492749357685342,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2020,8543,76801.26,5966457.332,0.01287217116061327,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2020,8544,1563082.86,5966457.332,0.2619783856689449,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2021,1901,12800.0,8334498.434,0.0015357852786657563,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2021,1902,21642.9,8334498.434,0.002596784938096492,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2021,1905,55201.1,8334498.434,0.006623205995793459,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2021,2101,127401.6,8334498.434,0.015286054824879939,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2021,2103,43950.7,8334498.434,0.005273346722426176,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2021,2106,765582.85,8334498.434,0.09185709926788858,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2021,3004,28868.29,8334498.434,0.0034637105314260833,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2021,3005,99217.77,8334498.434,0.01190446801156601,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2021,3006,41109.75,8334498.434,0.00493248037965856,3006,Pharmaceutical goods,Postal-friendly core goods
792,2021,3303,42.773,8334498.434,5.132042478466438e-06,3303,Perfumes and toilet waters,Apparel growth / volatile
792,2021,3304,707762.127,8334498.434,0.08491958245654402,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2021,3305,33219.181,8334498.434,0.00398574446477603,3305,Hair preparations,Postal-friendly core goods
792,2021,3306,62699.938,8334498.434,0.007522940762004347,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2021,3307,333950.447,8334498.434,0.04006845158644132,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2021,3923,427861.534,8334498.434,0.05133620665816781,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2021,3924,110253.954,8334498.434,0.013228624958429022,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2021,3926,1009450.771,8334498.434,0.12111715887809356,3926,Other articles of plastics,Postal-friendly core goods
792,2021,4901,13289.74,8334498.434,0.0015945458632262068,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2021,4902,500.136,8334498.434,6.000793016646693e-05,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2021,4909,22.461,8334498.434,2.694943214383715e-06,4909,Printed postcards and greeting cards,High-value expansion goods
792,2021,4911,5842.433,8334498.434,0.0007009939525774227,4911,Other printed matter,High-value expansion goods
792,2021,6101,16.0,8334498.434,1.9197315983321954e-06,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
792,2021,6103,6.825,8334498.434,8.188855099135771e-07,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2021,6104,8.374,8334498.434,1.0047395252771128e-06,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2021,6106,3.2,8334498.434,3.839463196664391e-07,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
792,2021,6109,173.251,8334498.434,2.07872136964157e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2021,6110,117.858,8334498.434,1.4140982919764744e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2021,6112,13.0,8334498.434,1.5597819236449087e-06,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
792,2021,6114,36.5,8334498.434,4.379387708695321e-06,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
792,2021,6115,2.008,8334498.434,2.409263155906905e-07,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
792,2021,6116,98005.22,8334498.434,0.011758982352218653,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2021,6117,10.75,8334498.434,1.2898196676294437e-06,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2021,6201,7699.0,8334498.434,0.0009237508484724733,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2021,6202,16.0,8334498.434,1.9197315983321954e-06,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
792,2021,6203,338.2,8334498.434,4.0578326659746775e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
792,2021,6204,117.473,8334498.434,1.4094789378179875e-05,6204,"Women's or girls' suits, ensembles, dresses and skirts",High-value expansion goods
792,2021,6205,285.332,8334498.434,3.423505352595762e-05,6205,Men's or boys' shirts,Low-growth / niche goods
792,2021,6206,32.629,8334498.434,3.9149326451238245e-06,6206,Women's or girls' blouses and shirts,Low-growth / niche goods
792,2021,6209,1.7,8334498.434,2.0397148232279575e-07,6209,Babies' garments and clothing accessories,Premium anomaly goods
792,2021,6210,10313.7,8334498.434,0.0012374709866074228,6210,Garments made up of felt or nonwovens,Apparel growth / volatile
792,2021,6211,733.938,8334498.434,8.806024811354592e-05,6211,"Track suits, ski suits, swimwear and other garments",High-value expansion goods
792,2021,6212,19.433,8334498.434,2.331634009399347e-06,6212,"Brassieres, girdles, corsets and similar articles",Apparel growth / volatile
792,2021,6214,8.0,8334498.434,9.598657991660977e-07,6214,"Shawls, scarves, mufflers and similar articles",Apparel growth / volatile
792,2021,6217,933.6,8334498.434,0.0001120163387626836,6217,Other made up clothing accessories,High-value expansion goods
792,2021,8517,19569.597,8334498.434,0.0023480233579704335,8517,Telephone sets and communication apparatus,High-value expansion goods
792,2021,8523,8527.911,8334498.434,0.0010232062634040445,8523,Storage media and recording media,High-value expansion goods
792,2021,8525,24434.79,8334498.434,0.0029317649038507216,8525,Transmission apparatus for radio or television,High-value expansion goods
792,2021,8526,70814.144,8334498.434,0.00849650936535289,8526,Radar and radio navigational apparatus,High-value expansion goods
792,2021,8527,2277.89,8334498.434,0.00027330858815780777,8527,Radio-broadcast receivers,Low-growth / niche goods
792,2021,8528,17629.082,8334498.434,0.0021151941103118334,8528,"Monitors, projectors and television receivers",High-value expansion goods
792,2021,8536,1170453.187,8334498.434,0.14043474796578262,8536,Electrical switching or circuit protection apparatus,Postal-friendly core goods
792,2021,8543,192523.77,8334498.434,0.023099622793689996,8543,Electrical machines and apparatus with individual functions,High-value expansion goods
792,2021,8544,2808705.617,8334498.434,0.33699755771050155,8544,"Insulated wire, cable and conductors",High-value expansion goods
792,2022,1901,23146.72,9364882.272,0.0024716509324635323,1901,Malt extract and food preparations of flour/starch/milk,Postal-friendly core goods
792,2022,1902,16249.805,9364882.272,0.0017351851873872654,1902,"Pasta, whether or not cooked or stuffed",Postal-friendly core goods
792,2022,1904,0.3,9364882.272,3.20345724897117e-08,1904,Prepared foods obtained by swelling or roasting cereals,Postal-friendly core goods
792,2022,1905,55150.0,9364882.272,0.005889022242692001,1905,"Bread, pastry, cakes, biscuits and other bakers' wares",Postal-friendly core goods
792,2022,2101,166321.6,9364882.272,0.017760137839349446,2101,"Coffee, tea or mate extracts and concentrates",High-value expansion goods
792,2022,2103,21097.0,9364882.272,0.0022527779193848257,2103,"Sauces, mixed condiments and seasonings",Postal-friendly core goods
792,2022,2104,124.0,9364882.272,1.3240956629080837e-05,2104,"Soups, broths and preparations therefor",High-value expansion goods
792,2022,2106,742017.56,9364882.272,0.07923405104819668,2106,Food preparations not elsewhere specified,High-value expansion goods
792,2022,3004,23057.263,9364882.272,0.0024620985432928246,3004,Medicaments in measured doses or retail sale,High-value expansion goods
792,2022,3005,110869.017,9364882.272,0.011838805206498597,3005,"Wadding, gauze, bandages and similar medical articles",Postal-friendly core goods
792,2022,3006,59482.019,9364882.272,0.006351603498299696,3006,Pharmaceutical goods,Postal-friendly core goods
792,2022,3304,711054.964,9364882.272,0.07592780596142448,3304,"Beauty, make-up and skin-care preparations",Postal-friendly core goods
792,2022,3305,22423.371,9364882.272,0.0023944103458773303,3305,Hair preparations,Postal-friendly core goods
792,2022,3306,34778.2,9364882.272,0.0037136825632056378,3306,Oral or dental hygiene preparations,High-value expansion goods
792,2022,3307,216273.38,9364882.272,0.023094084230683216,3307,"Shaving, deodorant, bath and perfumery preparations",Postal-friendly core goods
792,2022,3923,352655.958,9364882.272,0.037657276168265745,3923,Plastic packing and conveyance articles,Postal-friendly core goods
792,2022,3924,78144.982,9364882.272,0.008344470301954053,3924,"Plastic tableware, kitchenware and household articles",High-value expansion goods
792,2022,3926,1266546.493,9364882.272,0.13524425147199545,3926,Other articles of plastics,Postal-friendly core goods
792,2022,4901,17958.94,9364882.272,0.0019176898842279432,4901,"Printed books, brochures and similar printed matter",Postal-friendly core goods
792,2022,4902,415.3,9364882.272,4.43465265165909e-05,4902,"Newspapers, journals and periodicals",High-value expansion goods
792,2022,4909,17.022,9364882.272,1.8176416430662417e-06,4909,Printed postcards and greeting cards,High-value expansion goods
792,2022,4911,13730.776,9364882.272,0.0014661984637066455,4911,Other printed matter,High-value expansion goods
792,2022,6101,21.0,9364882.272,2.242420074279819e-06,6101,"Men's or boys' overcoats, knitted or crocheted",Apparel growth / volatile
792,2022,6103,5.0,9364882.272,5.33909541495195e-07,6103,"Men's or boys' suits and ensembles, knitted or crocheted",Apparel growth / volatile
792,2022,6104,9.165,9364882.272,9.786561895606924e-07,6104,"Women's or girls' suits and ensembles, knitted or crocheted",High-value expansion goods
792,2022,6106,0.2,9364882.272,2.13563816598078e-08,6106,"Women's or girls' blouses and shirts, knitted or crocheted",Apparel growth / volatile
792,2022,6109,198.4,9364882.272,2.1185530606529337e-05,6109,"T-shirts, singlets and other vests, knitted or crocheted",High-value expansion goods
792,2022,6110,107.353,9364882.272,1.1463358201626733e-05,6110,"Jerseys, pullovers, cardigans and similar articles",High-value expansion goods
792,2022,6112,0.4,9364882.272,4.27127633196156e-08,6112,"Track suits, ski suits and swimwear, knitted or crocheted",Apparel growth / volatile
792,2022,6114,1.125,9364882.272,1.2012964683641887e-07,6114,"Other garments, knitted or crocheted",Apparel growth / volatile
792,2022,6115,1005.04,9364882.272,0.00010732008911686616,6115,"Pantyhose, socks and other hosiery",High-value expansion goods
792,2022,6116,66372.19,9364882.272,0.007087349106186394,6116,"Gloves, mittens and mitts, knitted or crocheted",Low-growth / niche goods
792,2022,6117,10.0,9364882.272,1.06781908299039e-06,6117,"Other made up clothing accessories, knitted or crocheted",Low-growth / niche goods
792,2022,6201,371.0,9364882.272,3.961608797894347e-05,6201,Men's or boys' overcoats and similar coats,Apparel growth / volatile
792,2022,6202,53.9,9364882.272,5.755544857318202e-06,6202,Women's or girls' overcoats and similar coats,Apparel growth / volatile
792,2022,6203,335.4,9364882.272,3.581465204349768e-05,6203,"Men's or boys' suits, ensembles and trousers",Apparel growth / volatile
