partnerCode,prev_year,year,year_pair,ctry_hs_js_similarity,ctry_hs_js_distance,ctry_common_hs_count,ctry_new_hs_count,ctry_lost_hs_count,ctry_filtered_hs_count
660,2022,2023,2022-2023,0.024947832040820517,0.9750521679591795,1,1,4,6
660,2023,2024,2023-2024,0.2994382660347451,0.7005617339652549,1,0,1,2
662,2018,2020,2018-2020,0.06674518496472115,0.9332548150352789,1,2,1,4
662,2020,2021,2020-2021,0.13291041618180666,0.8670895838181933,1,0,2,3
662,2021,2022,2021-2022,0.8738286529816541,0.12617134701834587,1,1,0,2
662,2022,2023,2022-2023,0.06835037538745847,0.9316496246125415,1,1,1,3
662,2023,2024,2023-2024,0.001652916809831595,0.9983470831901684,1,4,1,6
674,2018,2019,2018-2019,0.806082585701364,0.19391741429863596,1,1,1,3
674,2019,2020,2019-2020,0.9512983392328996,0.04870166076710036,1,0,1,2
674,2020,2021,2020-2021,0.5450874690829275,0.4549125309170725,1,4,0,5
674,2021,2022,2021-2022,0.42559191576772926,0.5744080842322707,3,1,2,6
674,2022,2023,2022-2023,0.9064391568672081,0.0935608431327919,4,0,0,4
674,2023,2024,2023-2024,0.6660546281571809,0.33394537184281914,3,2,1,6
678,2018,2019,2018-2019,0.8773428235567926,0.1226571764432074,1,1,3,5
678,2019,2020,2019-2020,0.8977441752999188,0.10225582470008121,1,0,1,2
678,2020,2021,2020-2021,0.0,1.0,0,1,1,2
678,2021,2022,2021-2022,0.7062595292304326,0.29374047076956744,1,1,0,2
678,2022,2023,2022-2023,0.7062595292304326,0.29374047076956744,1,0,1,2
678,2023,2024,2023-2024,0.14703731919092267,0.8529626808090773,1,3,0,4
682,2018,2019,2018-2019,0.7171603173375107,0.28283968266248927,37,0,0,37
682,2019,2020,2019-2020,0.7713275610084634,0.22867243899153655,40,0,0,40
682,2020,2021,2020-2021,0.775099386273295,0.224900613726705,40,0,0,40
682,2021,2022,2021-2022,0.8043973577156922,0.1956026422843078,42,0,0,42
682,2022,2023,2022-2023,0.7879119439050472,0.21208805609495285,43,0,0,43
682,2023,2024,2023-2024,0.7818829843361748,0.21811701566382524,40,0,0,40
686,2018,2019,2018-2019,0.74104352868248,0.25895647131752,23,5,3,31
686,2019,2020,2019-2020,0.7438917109237628,0.25610828907623717,21,1,6,28
686,2020,2021,2020-2021,0.7111764914952093,0.28882350850479066,19,7,1,27
686,2021,2022,2021-2022,0.7159890559503903,0.2840109440496097,22,0,4,26
686,2022,2023,2022-2023,0.8534696165441248,0.1465303834558752,22,0,1,23
686,2023,2024,2023-2024,0.3256959209409509,0.6743040790590491,18,2,2,22
688,2018,2019,2018-2019,0.9177344749116163,0.0822655250883837,15,0,2,17
688,2019,2020,2019-2020,0.8072404071315752,0.1927595928684248,15,3,1,19
688,2020,2021,2020-2021,0.8758773488909465,0.12412265110905352,18,3,0,21
688,2021,2022,2021-2022,0.8134197799207896,0.18658022007921038,20,0,0,20
688,2022,2023,2022-2023,0.9260852801311446,0.07391471986885545,15,0,0,15
688,2023,2024,2023-2024,0.9150762572864966,0.08492374271350345,17,0,0,17
690,2018,2019,2018-2019,0.42214187320517027,0.5778581267948297,8,4,5,17
690,2019,2020,2019-2020,0.6975840650486558,0.3024159349513442,10,5,2,17
690,2020,2021,2020-2021,0.6581155562147032,0.3418844437852968,11,3,5,19
690,2021,2022,2021-2022,0.4456816311392128,0.5543183688607872,9,3,5,17
690,2022,2023,2022-2023,0.9318697130154421,0.06813028698455792,9,4,1,14
690,2023,2024,2023-2024,0.8621866316865021,0.13781336831349789,10,1,4,15
694,2018,2019,2018-2019,0.19772330543373284,0.8022766945662672,7,5,2,14
694,2019,2020,2019-2020,0.5723069237146821,0.42769307628531794,8,4,5,17
694,2020,2021,2020-2021,0.20184781510206962,0.7981521848979304,8,5,4,17
694,2021,2022,2021-2022,0.18458858712869897,0.815411412871301,6,3,7,16
694,2022,2023,2022-2023,0.07732337747631524,0.9226766225236848,5,5,3,13
694,2023,2024,2023-2024,0.5847852089428696,0.41521479105713044,6,7,4,17
699,2018,2019,2018-2019,0.8615129568746476,0.13848704312535243,36,1,0,37
699,2019,2020,2019-2020,0.8750736787468675,0.12492632125313252,36,0,0,36
699,2020,2021,2020-2021,0.8721238920282719,0.1278761079717281,35,0,0,35
699,2021,2022,2021-2022,0.8671506992171389,0.13284930078286106,37,0,0,37
699,2022,2023,2022-2023,0.8811584306577406,0.11884156934225942,35,0,1,36
699,2023,2024,2023-2024,0.8701228421783105,0.12987715782168952,33,0,0,33
702,2018,2019,2018-2019,0.931440574434854,0.06855942556514605,41,0,0,41
702,2019,2020,2019-2020,0.8336764976769719,0.16632350232302806,41,0,0,41
702,2020,2021,2020-2021,0.8670042163101181,0.13299578368988185,42,0,0,42
702,2021,2022,2021-2022,0.9393540333328968,0.0606459666671032,38,0,0,38
702,2022,2023,2022-2023,0.8798357326008169,0.12016426739918307,42,0,0,42
702,2023,2024,2023-2024,0.9104175309408301,0.08958246905916989,43,0,0,43
703,2018,2019,2018-2019,0.8826931635310287,0.11730683646897133,27,0,0,27
703,2019,2020,2019-2020,0.7975686420535125,0.20243135794648748,29,0,1,30
703,2020,2021,2020-2021,0.8680650645778518,0.13193493542214818,28,1,0,29
703,2021,2022,2021-2022,0.8973462137103057,0.10265378628969435,27,0,0,27
703,2022,2023,2022-2023,0.8940102722948304,0.10598972770516957,26,0,0,26
703,2023,2024,2023-2024,0.8973367131420094,0.10266328685799064,25,1,0,26
704,2018,2019,2018-2019,0.9196684526658814,0.08033154733411862,49,0,0,49
704,2019,2020,2019-2020,0.8496131799578844,0.15038682004211557,48,0,0,48
704,2020,2021,2020-2021,0.9047706310841774,0.09522936891582257,49,0,0,49
704,2021,2022,2021-2022,0.8783579622128282,0.12164203778717175,48,0,0,48
704,2022,2023,2022-2023,0.8487081783306033,0.1512918216693967,47,0,0,47
704,2023,2024,2023-2024,0.9226616022660195,0.07733839773398055,48,0,0,48
705,2018,2019,2018-2019,0.751932498530798,0.24806750146920198,22,4,0,26
705,2019,2020,2019-2020,0.28573513642846815,0.7142648635715318,24,1,2,27
705,2020,2021,2020-2021,0.2733441240709743,0.7266558759290257,23,1,1,25
705,2021,2022,2021-2022,0.55647341167596,0.44352658832404,27,1,0,28
705,2022,2023,2022-2023,0.7810327612529704,0.2189672387470296,29,0,0,29
705,2023,2024,2023-2024,0.8086107279132748,0.19138927208672518,26,0,0,26
706,2018,2019,2018-2019,0.6263543280845749,0.3736456719154251,2,2,4,8
706,2019,2020,2019-2020,0.00043882618084067904,0.9995611738191593,1,1,3,5
706,2020,2021,2020-2021,0.9164447153917147,0.08355528460828532,2,2,0,4
706,2021,2022,2021-2022,0.9422891163552195,0.0577108836447805,4,2,1,7
706,2022,2023,2022-2023,0.009348288607930577,0.9906517113920694,7,4,2,13
706,2023,2024,2023-2024,0.5338459480411928,0.4661540519588072,7,0,4,11
710,2018,2019,2018-2019,0.8034763902632294,0.19652360973677063,36,0,0,36
710,2019,2020,2019-2020,0.7872070658735678,0.2127929341264322,34,1,2,37
710,2020,2021,2020-2021,0.780187823737972,0.21981217626202798,34,1,0,35
710,2021,2022,2021-2022,0.852557201054891,0.14744279894510903,34,0,0,34
710,2022,2023,2022-2023,0.6056478995559518,0.3943521004440482,31,2,1,34
710,2023,2024,2023-2024,0.6108619629803548,0.3891380370196452,38,1,2,41
716,2018,2019,2018-2019,0.21521314907028744,0.7847868509297126,6,5,1,12
716,2019,2020,2019-2020,0.7237306444857605,0.2762693555142395,6,3,5,14
716,2020,2021,2020-2021,0.7604206401137422,0.23957935988625778,6,2,3,11
716,2021,2022,2021-2022,0.13295708381014237,0.8670429161898576,6,4,3,13
716,2022,2023,2022-2023,0.29783636903478083,0.7021636309652192,5,5,5,15
716,2023,2024,2023-2024,0.1263146284795268,0.8736853715204732,7,9,3,19
724,2018,2019,2018-2019,0.8525543564238435,0.14744564357615653,39,0,0,39
724,2019,2020,2019-2020,0.7977692252376907,0.20223077476230933,40,0,2,42
724,2020,2021,2020-2021,0.8540691333631927,0.14593086663680732,40,0,0,40
724,2021,2022,2021-2022,0.8998667423075575,0.10013325769244252,39,1,0,40
724,2022,2023,2022-2023,0.8747208423602997,0.12527915763970032,40,0,0,40
724,2023,2024,2023-2024,0.8973499359892069,0.10265006401079313,42,0,0,42
728,2018,2019,2018-2019,0.8623525518861652,0.13764744811383478,1,1,0,2
728,2019,2020,2019-2020,0.5605162405842178,0.4394837594157822,1,3,1,5
728,2020,2021,2020-2021,0.6420262762745312,0.35797372372546876,4,1,1,6
728,2021,2022,2021-2022,0.5165799687973682,0.4834200312026318,2,0,3,5
728,2022,2023,2022-2023,0.0006826339679543159,0.9993173660320457,1,1,1,3
728,2023,2024,2023-2024,0.0001448413558317041,0.9998551586441683,1,1,1,3
729,2018,2019,2018-2019,0.6108385758870818,0.3891614241129182,19,2,3,24
729,2019,2020,2019-2020,0.5640096556131367,0.43599034438686335,15,2,6,23
729,2020,2021,2020-2021,0.6575312403795561,0.3424687596204439,15,4,3,22
729,2021,2022,2021-2022,0.19668945380690683,0.8033105461930932,18,9,3,30
729,2022,2023,2022-2023,0.23261355912672665,0.7673864408732733,13,3,13,29
729,2023,2024,2023-2024,0.3403006975209274,0.6596993024790726,9,13,7,29
740,2018,2019,2018-2019,0.8320982945002708,0.16790170549972916,4,0,1,5
740,2019,2020,2019-2020,0.9319091311986895,0.06809086880131054,4,4,0,8
740,2020,2021,2020-2021,0.9038223847519655,0.09617761524803448,7,2,1,10
740,2021,2022,2021-2022,0.5417874085798166,0.45821259142018345,5,0,4,9
740,2022,2023,2022-2023,0.9084014037529661,0.09159859624703393,5,3,0,8
740,2023,2024,2023-2024,0.8700990595088602,0.12990094049113976,7,2,1,10
748,2018,2019,2018-2019,0.09420927317606731,0.9057907268239327,9,7,3,19
748,2019,2020,2019-2020,0.7017300346435562,0.2982699653564438,12,7,4,23
748,2020,2021,2020-2021,0.1035106627492911,0.8964893372507089,13,3,6,22
748,2021,2022,2021-2022,0.8070355327360991,0.19296446726390093,8,0,4,12
748,2022,2023,2022-2023,0.060830803844656334,0.9391691961553437,6,14,4,24
748,2023,2024,2023-2024,0.04384371414360089,0.9561562858563991,13,6,7,26
752,2018,2019,2018-2019,0.8015543664948104,0.19844563350518962,35,2,0,37
752,2019,2020,2019-2020,0.8242687863260141,0.17573121367398592,36,0,0,36
752,2020,2021,2020-2021,0.7476959399455925,0.25230406005440753,32,0,0,32
752,2021,2022,2021-2022,0.8259399744304567,0.17406002556954325,30,0,0,30
752,2022,2023,2022-2023,0.7405233013569098,0.2594766986430902,32,1,0,33
752,2023,2024,2023-2024,0.8890360572634749,0.1109639427365251,32,1,1,34
757,2018,2019,2018-2019,0.8336759054825208,0.1663240945174792,40,0,0,40
757,2019,2020,2019-2020,0.8070656921238617,0.1929343078761383,38,0,0,38
757,2020,2021,2020-2021,0.6576351227655748,0.3423648772344252,39,0,0,39
757,2021,2022,2021-2022,0.8171125287940693,0.18288747120593074,40,0,1,41
757,2022,2023,2022-2023,0.8518782911348426,0.1481217088651574,43,0,0,43
757,2023,2024,2023-2024,0.8120368910395037,0.18796310896049628,48,0,0,48
760,2018,2019,2018-2019,0.7684519112337345,0.23154808876626554,16,0,1,17
760,2019,2020,2019-2020,0.6565891882301936,0.34341081176980637,12,0,1,13
760,2020,2021,2020-2021,0.7541845242463387,0.24581547575366125,9,1,1,11
760,2021,2022,2021-2022,0.33745695391118624,0.6625430460888138,11,2,1,14
760,2022,2023,2022-2023,0.7048958702345302,0.29510412976546985,9,2,4,15
760,2023,2024,2023-2024,0.37411933573592604,0.625880664264074,7,1,4,12
762,2018,2019,2018-2019,0.5783502620737706,0.4216497379262294,11,7,1,19
762,2019,2020,2019-2020,0.7127571417051695,0.28724285829483054,14,12,4,30
762,2020,2021,2020-2021,0.6796162783459463,0.3203837216540537,18,4,8,30
762,2021,2022,2021-2022,0.598233283100743,0.401766716899257,16,2,7,25
762,2022,2023,2022-2023,0.6751980145297771,0.3248019854702229,15,10,2,27
762,2023,2024,2023-2024,0.7098036641309907,0.2901963358690093,20,1,4,25
764,2018,2019,2018-2019,0.7815736468537782,0.21842635314622183,48,0,0,48
764,2019,2020,2019-2020,0.9012249090182111,0.09877509098178894,50,0,0,50
764,2020,2021,2020-2021,0.9007824629903451,0.09921753700965485,49,0,0,49
764,2021,2022,2021-2022,0.9268460709824365,0.07315392901756346,49,0,0,49
764,2022,2023,2022-2023,0.7975683138306957,0.2024316861693043,50,0,0,50
764,2023,2024,2023-2024,0.8987352400522012,0.10126475994779882,47,0,0,47
768,2018,2019,2018-2019,0.5750338120945133,0.4249661879054867,14,3,3,20
768,2019,2020,2019-2020,0.17484623229827856,0.8251537677017214,13,7,4,24
768,2020,2021,2020-2021,0.6804795715118939,0.31952042848810613,15,5,6,26
768,2021,2022,2021-2022,0.7486319378810099,0.2513680621189901,13,0,5,18
768,2022,2023,2022-2023,0.9244438596724694,0.07555614032753055,12,3,0,15
768,2023,2024,2023-2024,0.8133181205708127,0.18668187942918735,10,1,2,13
772,2021,2024,2021-2024,0.0,1.0,0,1,1,2
776,2018,2019,2018-2019,0.5063472622694944,0.49365273773050555,2,1,0,3
776,2019,2020,2019-2020,0.5838246095192074,0.41617539048079255,2,2,1,5
776,2020,2021,2020-2021,0.22698006516631553,0.7730199348336845,1,0,3,4
776,2021,2022,2021-2022,0.19021199123181665,0.8097880087681834,1,3,0,4
776,2022,2023,2022-2023,0.23694388358963459,0.7630561164103654,3,1,1,5
776,2023,2024,2023-2024,0.39897004995596996,0.60102995004403,2,4,2,8
780,2018,2019,2018-2019,0.39099070627703236,0.6090092937229676,12,2,2,16
780,2019,2020,2019-2020,0.5058879388897761,0.4941120611102239,13,2,1,16
780,2020,2021,2020-2021,0.34207452874934063,0.6579254712506594,12,2,2,16
780,2021,2022,2021-2022,0.8209258227885361,0.1790741772114639,11,3,4,18
780,2022,2023,2022-2023,0.7444473766990858,0.2555526233009142,12,5,1,18
780,2023,2024,2023-2024,0.7849082550429264,0.21509174495707362,15,2,4,21
784,2018,2019,2018-2019,0.8949088514572159,0.10509114854278412,43,0,0,43
784,2019,2020,2019-2020,0.7824491614632528,0.21755083853674717,43,0,0,43
784,2020,2021,2020-2021,0.6405113045639264,0.35948869543607365,42,1,0,43
784,2021,2022,2021-2022,0.793592675723363,0.206407324276637,48,0,1,49
784,2022,2023,2022-2023,0.8542841014040978,0.14571589859590217,54,0,0,54
784,2023,2024,2023-2024,0.8429005168992498,0.15709948310075017,51,0,0,51
788,2018,2019,2018-2019,0.7982791775640107,0.20172082243598932,18,0,1,19
788,2019,2020,2019-2020,0.8287769741805918,0.17122302581940818,22,3,0,25
788,2020,2021,2020-2021,0.8344878220881633,0.1655121779118367,23,3,2,28
788,2021,2022,2021-2022,0.7624482832244374,0.23755171677556264,19,0,4,23
788,2022,2023,2022-2023,0.8626997641874372,0.1373002358125628,19,1,0,20
788,2023,2024,2023-2024,0.9067990619416679,0.09320093805833207,18,0,0,18
792,2018,2019,2018-2019,0.8862862880579033,0.11371371194209667,36,0,0,36
792,2019,2020,2019-2020,0.8383211415737272,0.16167885842627283,34,1,0,35
792,2020,2021,2020-2021,0.8589957997837449,0.14100420021625515,33,0,1,34
792,2021,2022,2021-2022,0.8710628391303986,0.12893716086960139,31,0,1,32
792,2022,2023,2022-2023,0.7930588305514845,0.20694116944851548,44,2,0,46
792,2023,2024,2023-2024,0.8690468105721931,0.13095318942780687,41,0,5,46
795,2018,2019,2018-2019,0.694931634588146,0.305068365411854,10,2,1,13
795,2019,2020,2019-2020,0.15284278239010518,0.8471572176098948,8,2,3,13
795,2020,2021,2020-2021,0.6771536235635354,0.32284637643646463,7,3,3,13
795,2021,2022,2021-2022,0.6221781535098507,0.37782184649014927,5,3,5,13
795,2022,2023,2022-2023,0.6477317040330475,0.3522682959669525,6,7,2,15
795,2023,2024,2023-2024,0.6630746468029596,0.3369253531970404,10,5,3,18
796,2018,2020,2018-2020,1.1102230246251565e-16,0.9999999999999999,0,2,1,3
796,2020,2021,2020-2021,1.1102230246251565e-16,0.9999999999999999,0,1,2,3
796,2021,2022,2021-2022,0.9161309090968323,0.08386909090316774,1,1,0,2
796,2022,2023,2022-2023,0.13173279383435255,0.8682672061656475,2,3,0,5
796,2023,2024,2023-2024,0.269883989442559,0.730116010557441,3,1,2,6
798,2018,2021,2018-2021,0.2465257912990606,0.7534742087009394,1,2,0,3
798,2021,2022,2021-2022,0.5700295460462235,0.42997045395377653,1,1,2,4
798,2022,2023,2022-2023,0.5761407084395814,0.42385929156041857,1,4,1,6
798,2023,2024,2023-2024,0.24847783346326402,0.751522166536736,2,3,3,8
800,2018,2019,2018-2019,0.5837283600529231,0.41627163994707694,18,2,2,22
800,2019,2020,2019-2020,0.8486451172406366,0.15135488275936337,14,4,6,24
800,2020,2021,2020-2021,0.8005346644483324,0.19946533555166757,15,5,4,24
800,2021,2022,2021-2022,0.7699114888508176,0.23008851114918238,10,1,5,16
800,2022,2023,2022-2023,0.8273644379782397,0.17263556202176034,10,2,0,12
800,2023,2024,2023-2024,0.6242175384857854,0.37578246151421457,10,2,2,14
804,2018,2019,2018-2019,0.7755217709035547,0.22447822909644533,34,0,0,34
804,2019,2020,2019-2020,0.7524785239504442,0.24752147604955577,29,1,1,31
804,2020,2021,2020-2021,0.8495342314553619,0.1504657685446381,32,1,0,33
804,2021,2022,2021-2022,0.8418155292388743,0.15818447076112574,30,0,0,30
804,2022,2023,2022-2023,0.8706115921189793,0.12938840788102068,32,3,0,35
804,2023,2024,2023-2024,0.8515568115867234,0.14844318841327664,35,0,1,36
807,2018,2019,2018-2019,0.4485814108392078,0.5514185891607922,13,4,1,18
807,2019,2020,2019-2020,0.33288286866028194,0.6671171313397181,15,2,2,19
807,2020,2021,2020-2021,0.820205247718249,0.179794752281751,13,2,4,19
807,2021,2022,2021-2022,0.8181988629131205,0.1818011370868795,14,3,1,18
807,2022,2023,2022-2023,0.634406790721199,0.365593209278801,13,1,4,18
807,2023,2024,2023-2024,0.4841901857279435,0.5158098142720565,17,1,0,18
818,2018,2019,2018-2019,0.7593777857204793,0.24062221427952069,29,4,0,33
818,2019,2020,2019-2020,0.7283934020685344,0.2716065979314656,31,0,1,32
818,2020,2021,2020-2021,0.7704812952916604,0.22951870470833957,30,0,0,30
818,2021,2022,2021-2022,0.6967562153936635,0.3032437846063365,30,0,2,32
818,2022,2023,2022-2023,0.6848957524393493,0.3151042475606507,29,1,0,30
818,2023,2024,2023-2024,0.8353984820553388,0.16460151794466116,31,0,1,32
826,2018,2019,2018-2019,0.9111878895653956,0.08881211043460435,50,0,0,50
826,2019,2020,2019-2020,0.8625539049327382,0.1374460950672618,51,0,0,51
826,2020,2021,2020-2021,0.8904173355214052,0.10958266447859477,54,0,0,54
826,2021,2022,2021-2022,0.7305150944180714,0.2694849055819286,52,0,0,52
826,2022,2023,2022-2023,0.8775127059646969,0.12248729403530312,50,0,0,50
826,2023,2024,2023-2024,0.9159410207605372,0.08405897923946282,49,0,0,49
834,2018,2019,2018-2019,0.5580784779397827,0.4419215220602173,19,6,5,30
834,2019,2020,2019-2020,0.7076577696805171,0.2923422303194829,22,4,2,28
834,2020,2021,2020-2021,0.3928950846279442,0.6071049153720558,22,0,3,25
834,2021,2022,2021-2022,0.8572362028381384,0.1427637971618616,18,3,1,22
834,2022,2023,2022-2023,0.701250876747979,0.29874912325202096,24,8,1,33
834,2023,2024,2023-2024,0.3381053238621229,0.6618946761378771,21,0,12,33
842,2018,2019,2018-2019,0.9126485675333493,0.08735143246665067,56,0,0,56
842,2019,2020,2019-2020,0.8601141219360392,0.1398858780639608,56,0,0,56
842,2020,2021,2020-2021,0.9170337106453739,0.08296628935462613,57,0,0,57
842,2021,2022,2021-2022,0.9197376490056982,0.08026235099430179,54,0,1,55
842,2022,2023,2022-2023,0.9018673272042356,0.09813267279576443,53,1,0,54
842,2023,2024,2023-2024,0.9271098201026204,0.07289017989737956,51,0,0,51
854,2018,2019,2018-2019,0.9481833773474084,0.05181662265259157,4,3,1,8
854,2019,2020,2019-2020,0.8527953146275693,0.1472046853724307,5,0,2,7
854,2020,2021,2020-2021,0.9337974758114096,0.0662025241885904,4,2,2,8
854,2021,2022,2021-2022,0.4229433615574034,0.5770566384425966,3,2,3,8
854,2022,2023,2022-2023,0.6413301840956719,0.3586698159043281,5,3,0,8
854,2023,2024,2023-2024,0.9045369040067844,0.09546309599321556,7,1,2,10
858,2018,2019,2018-2019,0.8112899252498916,0.18871007475010837,21,2,0,23
858,2019,2020,2019-2020,0.8356465319927628,0.16435346800723716,18,1,5,24
858,2020,2021,2020-2021,0.799817921367552,0.20018207863244797,16,1,2,19
858,2021,2022,2021-2022,0.8565418593802336,0.14345814061976636,17,3,0,20
858,2022,2023,2022-2023,0.8711476514437988,0.1288523485562012,24,2,0,26
858,2023,2024,2023-2024,0.8110317854534299,0.1889682145465701,27,0,3,30
860,2018,2019,2018-2019,0.7816936397055838,0.2183063602944162,33,0,2,35
860,2019,2020,2019-2020,0.7005087269692395,0.2994912730307605,35,0,1,36
860,2020,2021,2020-2021,0.8401606751770546,0.15983932482294538,33,2,1,36
860,2021,2022,2021-2022,0.8563558686297429,0.1436441313702571,35,3,0,38
860,2022,2023,2022-2023,0.3565744743042858,0.6434255256957142,37,1,2,40
860,2023,2024,2023-2024,0.8570039853992644,0.14299601460073563,33,0,1,34
862,2018,2019,2018-2019,0.1361939416806066,0.8638060583193934,12,7,5,24
862,2019,2020,2019-2020,0.32252798076133904,0.677472019238661,15,0,3,18
862,2020,2021,2020-2021,0.1744368211115659,0.8255631788884341,14,3,1,18
862,2021,2022,2021-2022,0.2908646509555033,0.7091353490444967,12,2,5,19
862,2022,2023,2022-2023,0.11854082212307149,0.8814591778769285,12,6,2,20
862,2023,2024,2023-2024,0.1346147999013949,0.8653852000986051,14,1,4,19
876,2019,2022,2019-2022,0.0,1.0,0,1,1,2
882,2018,2019,2018-2019,0.7431854738711798,0.25681452612882016,9,2,5,16
882,2019,2020,2019-2020,0.7513310397158441,0.24866896028415586,11,1,0,12
882,2020,2021,2020-2021,0.7508289383570983,0.2491710616429017,10,2,2,14
882,2021,2022,2021-2022,0.856414321712871,0.14358567828712898,10,1,2,13
882,2022,2023,2022-2023,0.876122050659582,0.12387794934041796,11,2,1,14
882,2023,2024,2023-2024,0.7443187513646344,0.25568124863536557,12,4,2,18
887,2018,2019,2018-2019,0.27901645160038746,0.7209835483996125,9,5,2,16
887,2019,2020,2019-2020,0.23848769215636734,0.7615123078436327,11,1,2,14
887,2020,2021,2020-2021,0.8139600488624015,0.18603995113759852,10,6,0,16
887,2021,2022,2021-2022,0.508916178878946,0.491083821121054,12,3,4,19
887,2022,2023,2022-2023,0.45991290561206233,0.5400870943879377,14,2,3,19
887,2023,2024,2023-2024,0.5126020559778441,0.48739794402215586,15,6,1,22
894,2018,2019,2018-2019,0.7135728274350321,0.28642717256496786,15,5,3,23
894,2019,2020,2019-2020,0.5405993443752375,0.4594006556247625,16,4,5,25
894,2020,2021,2020-2021,0.17590599622946834,0.8240940037705317,13,5,5,23
894,2021,2022,2021-2022,0.1848106226392333,0.8151893773607667,16,7,2,25
894,2022,2023,2022-2023,0.5226134494011276,0.47738655059887236,16,1,8,25
894,2023,2024,2023-2024,0.5907339814257215,0.40926601857427847,13,4,3,20
899,2018,2019,2018-2019,0.25792329862876606,0.7420767013712339,7,10,2,19
899,2019,2020,2019-2020,0.6682570516590027,0.33174294834099727,15,3,3,21
899,2020,2021,2020-2021,0.2961756298875532,0.7038243701124468,17,5,1,23
899,2021,2022,2021-2022,0.4368658418883502,0.5631341581116498,16,2,4,22
899,2022,2023,2022-2023,0.5277309817881295,0.4722690182118705,14,4,2,20
899,2023,2024,2023-2024,0.7533165883184253,0.2466834116815747,16,2,1,19
